,carrier,container,elapsed_days,first_date,first_latitude,first_location,first_longitude,first_status,first_status_code,first_vehicle,last_date,last_latitude,last_location,last_longitude,last_status,last_status_code,last_vehicle
0,2,TGHU0538924,38.03402777777778,2019-03-05 16:21:00,25.7988451,"ESCOBEDO, NLE",-100.3728334,Gate out empty,1,2,2019-04-12 17:10:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
1,2,UACU5989812,20.341666666666665,2019-03-12 04:33:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-01 12:45:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
2,2,TGHU6111924,58.90416666666667,2019-01-29 18:07:00,22.3307998,CHITTAGONG,91.8412863,Gate out empty,1,2,2019-03-29 15:49:00,-12.066667,CALLAO,-77.15,Departure from,8,2
3,2,HLBU1218814,58.64930555555556,2019-01-29 18:01:00,22.3307998,CHITTAGONG,91.8412863,Gate out empty,1,2,2019-03-29 09:36:00,-12.066667,CALLAO,-77.15,Departure from,8,2
4,2,HLXU8347810,56.31180555555556,2019-01-31 18:04:00,22.3307998,CHITTAGONG,91.8412863,Gate out empty,1,2,2019-03-29 01:33:00,-12.066667,CALLAO,-77.15,Departure from,8,2
5,2,HLXU6408049,56.93055555555556,2019-01-31 18:03:00,22.3307998,CHITTAGONG,91.8412863,Gate out empty,1,2,2019-03-29 16:23:00,-12.066667,CALLAO,-77.15,Departure from,8,2
6,2,HLXU8417728,56.93819444444444,2019-01-31 18:05:00,22.3307998,CHITTAGONG,91.8412863,Gate out empty,1,2,2019-03-29 16:36:00,-12.066667,CALLAO,-77.15,Departure from,8,2
7,2,CLHU9099869,38.10625,2019-02-27 07:39:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-06 10:12:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
8,2,CPSU1764330,9.57013888888889,2019-04-01 15:41:00,-12.066667,CALLAO,-77.15,Gate out empty,1,2,2019-04-11 05:22:00,30.18890305,BUENAVENTURA,-107.095574065611,Departure from,8,2
9,2,HLXU3502703,48.75416666666667,2019-02-15 17:11:00,22.5766294,JIANGMEN,113.079047,Gate out empty,1,2,2019-04-05 11:17:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
10,2,UACU8105432,52.859027777777776,2019-02-04 16:11:00,13.0970555,LAEM CHABANG,100.9152266,Gate out empty,1,2,2019-03-29 12:48:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
11,2,UACU3762033,56.740972222222226,2019-02-12 15:02:00,13.7538929,BANGKOK,100.8160803,Gate out empty,1,2,2019-04-10 08:49:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
12,2,HLXU3007443,62.13611111111111,2019-01-31 10:43:00,34.6092633,LIANYUNGANG,119.1695305,Gate out empty,1,2,2019-04-03 13:59:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
13,2,UACU3333281,62.041666666666664,2019-01-31 10:24:00,34.6092633,LIANYUNGANG,119.1695305,Gate out empty,1,2,2019-04-03 11:24:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
14,2,HLBU1638210,28.85763888888889,2019-03-05 13:32:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-03 10:07:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
15,2,TGBU5867896,34.81805555555555,2019-03-05 13:31:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-09 09:09:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
16,2,HAMU1198770,20.100694444444443,2019-03-09 13:07:00,19.12765695,"MANZANILLO, COL (MX)",-104.284125630077,Gate out empty,1,2,2019-03-29 15:32:00,-12.066667,CALLAO,-77.15,Departure from,8,2
17,2,HLBU9106981,25.792361111111113,2019-03-08 19:38:00,19.12765695,"MANZANILLO, COL (MX)",-104.284125630077,Gate out empty,1,2,2019-04-03 14:39:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
18,2,HAMU1321308,27.834722222222222,2019-03-12 12:40:00,20.5878372,"QUERETARO, QUE",-100.3879904,Gate out empty,1,2,2019-04-09 08:42:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
19,2,HLBU9162922,25.792361111111113,2019-03-08 19:41:00,19.12765695,"MANZANILLO, COL (MX)",-104.284125630077,Gate out empty,1,2,2019-04-03 14:42:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
20,2,HLBU1379439,45.91180555555555,2019-02-22 12:43:00,23.2313053,"MAZATLAN, SIN",-106.4153144,Departure from,8,2,2019-04-09 10:36:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
21,2,UACU5524862,45.764583333333334,2019-02-11 13:12:00,44.4521637,"OAKLAND, CA",-64.3551639,Gate out empty,1,2,2019-03-29 07:33:00,-12.066667,CALLAO,-77.15,Departure from,8,2
22,2,HLXU1077420,41.57361111111111,2019-02-20 17:54:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-03 07:40:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
23,2,HLXU3204226,42.63611111111111,2019-02-20 16:37:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-04 07:53:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
24,2,HLXU3237873,35.82083333333333,2019-02-26 12:02:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-03 07:44:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
25,2,HLXU3259893,40.704861111111114,2019-02-21 19:18:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-03 12:13:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
26,2,HLXU3347905,39.80277777777778,2019-02-22 17:09:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-03 12:25:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
27,2,HLXU3392083,45.02847222222222,2019-02-20 12:42:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-06 13:23:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
28,2,TEMU5450990,42.65,2019-02-21 16:46:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-05 08:22:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
29,2,TGHU3790272,39.53472222222222,2019-02-21 19:18:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-02 08:08:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
30,2,UACU3411614,43.113194444444446,2019-02-20 12:42:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-04 15:25:00,-12.066667,CALLAO,-77.15,Departure from,8,2
31,2,UACU3452866,46.87222222222222,2019-02-22 16:47:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-10 13:43:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
32,2,UACU3692614,42.60347222222222,2019-02-22 18:05:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-06 08:34:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
33,2,UACU3788803,41.63125,2019-02-20 16:50:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-03 07:59:00,-12.066667,CALLAO,-77.15,Departure from,8,2
34,2,UACU3905772,40.109027777777776,2019-02-22 15:43:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-03 18:20:00,-12.066667,CALLAO,-77.15,Departure from,8,2
35,2,UACU3951839,40.920833333333334,2019-02-22 15:43:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-04 13:49:00,-12.066667,CALLAO,-77.15,Departure from,8,2
36,2,HLXU3159894,37.87986111111111,2019-02-22 19:42:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-01 16:49:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
37,2,HLXU3461754,34.84861111111111,2019-02-22 19:47:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-03-29 16:09:00,-12.066667,CALLAO,-77.15,Departure from,8,2
38,2,TEMU1467910,34.053472222222226,2019-02-22 20:05:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-03-28 21:22:00,-12.066667,CALLAO,-77.15,Departure from,8,2
39,2,UACU3405102,46.17638888888889,2019-02-24 09:52:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-11 14:06:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
40,2,HLBU1880121,37.138888888888886,2019-02-19 20:29:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-03-28 23:49:00,-12.066667,CALLAO,-77.15,Departure from,8,2
41,2,HLXU6577178,46.15902777777778,2019-02-25 12:34:00,35.1799528,BUSAN,129.0752365,Arrival in,2,2,2019-04-12 16:23:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
42,2,HLXU6461594,30.81875,2019-02-26 10:28:00,35.1799528,BUSAN,129.0752365,Arrival in,2,2,2019-03-29 06:07:00,-12.066667,CALLAO,-77.15,Departure from,8,2
43,2,HLXU3374011,55.0,2019-02-13 16:18:00,21.9647384,QINZHOU,108.6209024,Gate out empty,1,2,2019-04-09 16:18:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
44,2,UACU3566880,54.84236111111111,2019-02-13 16:25:00,21.9647384,QINZHOU,108.6209024,Gate out empty,1,2,2019-04-09 12:38:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
45,2,UACU3787601,54.136805555555554,2019-02-14 09:37:00,21.9647384,QINZHOU,108.6209024,Gate out empty,1,2,2019-04-09 12:54:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
46,2,CPSU1802425,55.69097222222222,2019-02-15 16:39:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-12 09:14:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
47,2,HLBU9214245,33.922916666666666,2019-02-27 16:08:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-02 14:17:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
48,2,TGHU0466640,57.71805555555556,2019-02-07 16:04:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-06 09:18:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
49,2,UACU3546163,60.78333333333333,2019-02-08 13:58:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-10 08:46:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
50,2,UACU3691789,63.67986111111111,2019-02-06 16:21:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-11 08:40:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
51,2,UACU3875132,43.81319444444444,2019-02-27 13:28:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-12 08:59:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
52,2,XINU1143326,44.69583333333333,2019-02-20 16:32:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-06 09:14:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
53,2,CPSU1709713,50.31388888888889,2019-02-20 09:22:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-11 16:54:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
54,2,CPSU1772228,44.99583333333333,2019-02-20 09:22:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-06 09:16:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
55,2,UACU3960569,62.00694444444444,2019-02-07 08:37:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-10 08:47:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
56,2,CPSU5115073,32.12986111111111,2019-02-28 08:35:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-01 11:42:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
57,2,TEMU1907199,31.749305555555555,2019-02-25 08:02:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-03-29 02:01:00,-12.066667,CALLAO,-77.15,Departure from,8,2
58,2,UACU3591223,45.75972222222222,2019-02-19 17:04:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-04-06 11:18:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
59,2,UACU8486112,34.36527777777778,2019-02-22 22:42:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-03-29 07:28:00,-12.066667,CALLAO,-77.15,Departure from,8,2
60,2,CPSU1830643,36.47152777777778,2019-02-20 18:56:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-03-29 06:15:00,-12.066667,CALLAO,-77.15,Departure from,8,2
61,2,HLXU5182682,36.826388888888886,2019-02-20 20:06:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-03-29 15:56:00,-12.066667,CALLAO,-77.15,Departure from,8,2
62,2,UACU5039614,36.87013888888889,2019-02-20 18:41:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-03-29 15:34:00,-12.066667,CALLAO,-77.15,Departure from,8,2
63,2,HLXU8380172,39.19166666666667,2019-02-17 18:06:00,31.4590371,TAICANG,121.1264772,Gate out empty,1,2,2019-03-28 22:42:00,-12.066667,CALLAO,-77.15,Departure from,8,2
64,2,TEMU7885250,52.40138888888889,2019-02-18 06:01:00,31.4590371,TAICANG,121.1264772,Gate out empty,1,2,2019-04-11 15:39:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
65,2,TEMU1864646,48.02152777777778,2019-02-21 12:06:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-10 12:37:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
66,2,HLXU3382450,50.28541666666667,2019-02-21 10:12:00,49.0846258,"DELTA, BC",-123.0579384,Gate out empty,1,2,2019-04-12 17:03:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
67,2,HAMU1132562,28.933333333333334,2019-02-28 16:07:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-03-29 14:31:00,-12.066667,CALLAO,-77.15,Departure from,8,2
68,2,UACU3357160,28.922916666666666,2019-02-28 16:14:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-03-29 14:23:00,-12.066667,CALLAO,-77.15,Departure from,8,2
69,2,UACU4121815,28.804861111111112,2019-02-28 12:25:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-03-29 07:44:00,-12.066667,CALLAO,-77.15,Departure from,8,2
70,2,HLBU1099042,39.44236111111111,2019-03-01 06:25:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-09 17:02:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
71,2,UACU3503691,28.06736111111111,2019-03-01 14:19:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-03-29 15:56:00,-12.066667,CALLAO,-77.15,Departure from,8,2
72,2,UACU3700345,27.990277777777777,2019-03-01 14:21:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-03-29 14:07:00,-12.066667,CALLAO,-77.15,Departure from,8,2
73,2,CPSU1718464,36.05416666666667,2019-03-05 14:29:00,49.0846258,"DELTA, BC",-123.0579384,Gate out empty,1,2,2019-04-10 15:47:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
74,2,HLXU1357930,35.25138888888889,2019-03-06 09:48:00,49.0846258,"DELTA, BC",-123.0579384,Gate out empty,1,2,2019-04-10 15:50:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
75,2,UACU3756956,49.918055555555554,2019-02-14 14:00:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-05 12:02:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
76,2,TGBU2617553,51.37569444444444,2019-02-19 11:27:00,49.0846258,"DELTA, BC",-123.0579384,Gate out empty,1,2,2019-04-11 20:28:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
77,2,HLBU1840849,36.138888888888886,2019-02-26 14:06:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-03 17:26:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
78,2,HLXU8441679,36.240972222222226,2019-02-26 11:25:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-03 17:12:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
79,2,HLXU8583821,34.12847222222222,2019-02-26 13:41:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-01 16:46:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
80,2,UACU5669249,36.199305555555554,2019-02-26 12:19:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-03 17:06:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
81,2,UACU5945265,36.236111111111114,2019-02-26 11:13:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-03 16:53:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
82,2,UACU6018642,34.37847222222222,2019-02-26 11:05:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-01 20:10:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
83,2,HLBU2136161,44.1625,2019-02-25 14:33:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-10 18:27:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
84,2,HLBU2148959,40.321527777777774,2019-03-01 10:56:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-10 18:39:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
85,2,UACU5246226,41.3125,2019-03-01 10:56:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-11 18:26:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
86,2,UASU1012453,42.298611111111114,2019-03-01 10:56:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-04-12 18:06:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
87,2,UACU8317468,51.734027777777776,2019-02-17 20:53:00,22.5580294,YANTIAN,114.2306697,Gate out empty,1,2,2019-04-10 14:30:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
88,2,CPSU1703720,33.78402777777778,2019-03-08 19:52:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-11 14:41:00,-16.4956371,LA PAZ,-68.1336346,Gate in empty,0,1
89,2,UACU3872560,33.78541666666667,2019-03-08 19:51:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-11 14:42:00,-16.4956371,LA PAZ,-68.1336346,Gate in empty,0,1
90,2,UACU8434227,52.97847222222222,2019-02-14 17:09:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-08 16:38:00,29.4246002,SAN ANTONIO,-98.4951405,Gate in empty,0,2
91,2,UACU3797620,41.03194444444444,2019-02-27 22:03:00,19.6577015,"CUAUTITLAN IZCALLI, MEX",-99.2322829528613,Gate out empty,1,2,2019-04-09 22:49:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
92,2,HLBU2359653,22.895138888888887,2019-03-12 19:18:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-04 16:47:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
93,2,UACU8294172,28.37152777777778,2019-03-01 08:24:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-03-29 17:19:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
94,2,HLBU9240542,26.289583333333333,2019-03-06 11:05:00,37.3361905,SAN JOSE,-121.8905833,Gate out empty,1,2,2019-04-01 18:02:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
95,2,HLXU8500494,25.56875,2019-03-08 20:52:00,21.8475186,"AGUASCALIENTES, AGU",-102.305481910559,Gate out empty,1,2,2019-04-03 10:31:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
96,2,HLXU1120949,38.09444444444444,2019-02-22 18:23:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-04-01 20:39:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
97,2,TGHU8341398,39.57013888888889,2019-02-21 19:04:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-04-02 08:45:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
98,2,HLXU5235273,36.80902777777778,2019-02-27 12:23:00,35.1799528,BUSAN,129.0752365,Gate out empty,1,2,2019-04-05 07:48:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
99,2,HLXU6691030,43.02291666666667,2019-02-15 10:55:00,49.2608724,"VANCOUVER, BC",-123.1139529,Gate out empty,1,2,2019-03-30 11:28:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
100,2,HLXU6698420,23.704166666666666,2019-03-05 18:59:00,19.12765695,"MANZANILLO, COL (MX)",-104.284125630077,Gate out empty,1,2,2019-03-29 11:53:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
101,2,UACU5608541,34.44305555555555,2019-02-28 22:36:00,19.12765695,"MANZANILLO, COL (MX)",-104.284125630077,Gate out empty,1,2,2019-04-04 09:14:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
102,2,TGHU0568045,30.98611111111111,2019-02-27 07:58:00,35.1799528,BUSAN,129.0752365,Arrival in,2,2,2019-03-30 07:38:00,-12.066667,CALLAO,-77.15,Departure from,8,2
103,2,HAMU1333470,36.671527777777776,2019-02-20 07:14:00,32.0609736,NANJING,118.7916458,Gate out empty,1,2,2019-03-28 23:21:00,-12.066667,CALLAO,-77.15,Departure from,8,2
104,2,UACU5781304,28.403472222222224,2019-02-28 22:25:00,22.5630208,"ALTAMIRA, TAM",-98.1165183888334,Gate out empty,1,2,2019-03-29 08:06:00,-12.066667,CALLAO,-77.15,Departure from,8,2
105,2,HLBU1482600,27.841666666666665,2019-03-01 14:31:00,22.5630208,"ALTAMIRA, TAM",-98.1165183888334,Gate out empty,1,2,2019-03-29 10:43:00,-12.066667,CALLAO,-77.15,Departure from,8,2
106,2,HLXU8021629,27.830555555555556,2019-03-01 13:51:00,22.5630208,"ALTAMIRA, TAM",-98.1165183888334,Gate out empty,1,2,2019-03-29 09:47:00,-12.066667,CALLAO,-77.15,Departure from,8,2
107,2,TEMU7403261,28.447222222222223,2019-02-28 22:22:00,22.5630208,"ALTAMIRA, TAM",-98.1165183888334,Gate out empty,1,2,2019-03-29 09:06:00,-12.066667,CALLAO,-77.15,Departure from,8,2
108,2,TEMU7656700,28.443055555555556,2019-02-28 22:23:00,22.5630208,"ALTAMIRA, TAM",-98.1165183888334,Gate out empty,1,2,2019-03-29 09:01:00,-12.066667,CALLAO,-77.15,Departure from,8,2
109,2,TGBU5903355,41.70763888888889,2019-02-28 22:22:00,22.5630208,"ALTAMIRA, TAM",-98.1165183888334,Gate out empty,1,2,2019-04-11 15:21:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
110,2,UACU5987698,31.694444444444443,2019-02-26 14:38:00,35.1799528,BUSAN,129.0752365,Arrival in,2,2,2019-03-30 07:18:00,-12.066667,CALLAO,-77.15,Departure from,8,2
111,2,TEMU1468075,31.594444444444445,2019-02-26 17:20:00,35.1799528,BUSAN,129.0752365,Arrival in,2,2,2019-03-30 07:36:00,-12.066667,CALLAO,-77.15,Departure from,8,2
112,2,HLBU1658752,32.94375,2019-02-25 09:30:00,35.1799528,BUSAN,129.0752365,Arrival in,2,2,2019-03-30 08:09:00,-12.066667,CALLAO,-77.15,Departure from,8,2
113,2,HLBU1622106,39.9375,2019-02-18 09:08:00,32.0609736,NANJING,118.7916458,Gate out empty,1,2,2019-03-30 07:38:00,-12.066667,CALLAO,-77.15,Departure from,8,2
114,2,HLXU6593179,45.64375,2019-02-12 15:53:00,32.0609736,NANJING,118.7916458,Gate out empty,1,2,2019-03-30 07:20:00,-12.066667,CALLAO,-77.15,Departure from,8,2
115,2,HLBU1027320,49.915277777777774,2019-02-12 10:29:00,,"PORTLAND, OR",,Gate out empty,1,2,2019-04-03 08:27:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
116,2,UACU5527394,27.62638888888889,2019-03-08 03:31:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-04 18:33:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
117,2,HLXU2693020,45.58263888888889,2019-02-22 07:09:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-04-08 21:08:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
118,2,HLXU8165462,27.158333333333335,2019-03-05 18:56:00,20.6720375,"GUADALAJARA, JAL",-103.3383962,Gate out empty,1,2,2019-04-01 22:44:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
119,2,UACU3282899,30.550694444444446,2019-03-04 04:13:00,19.4326009,MEXICO CITY,-99.1333416,Gate out empty,1,2,2019-04-03 17:26:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
120,2,TEMU1461614,35.419444444444444,2019-02-22 05:49:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-03-29 15:53:00,-12.066667,CALLAO,-77.15,Departure from,8,2
121,2,HLBU9088379,39.16388888888889,2019-02-17 18:27:00,39.0449066,TIANJIN XINGANG,117.7407041,Gate out empty,1,2,2019-03-28 22:23:00,-12.066667,CALLAO,-77.15,Departure from,8,2
122,2,HLBU1812739,46.34513888888889,2019-02-21 23:46:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-04-09 08:03:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
123,2,HLXU3516646,44.477777777777774,2019-02-17 22:53:00,39.0449066,TIANJIN XINGANG,117.7407041,Gate out empty,1,2,2019-04-03 10:21:00,-12.066667,CALLAO,-77.15,Gate in empty,0,2
124,2,CPSU6480764,35.60625,2019-02-21 17:41:00,31.2253441,SHANGHAI,121.4888922,Gate out empty,1,2,2019-03-29 08:14:00,-12.066667,CALLAO,-77.15,Departure from,8,2
125,2,UACU8146133,38.111111111111114,2019-02-27 16:07:00,47.6038321,"SEATTLE, WA",-122.3300624,Gate out empty,1,2,2019-04-06 18:47:00,-33.0458456,VALPARAISO,-71.6196749,Departure from,8,2
126,2,TGHU9331141,51.22291666666667,2019-02-19 06:09:00,22.5580294,YANTIAN,114.2306697,Gate out empty,1,2,2019-04-11 11:30:00,-20.2140657,IQUIQUE,-70.1524646,Gate in empty,0,2
127,2,HLBU2082677,23.739583333333332,2019-03-07 19:14:00,19.12765695,"MANZANILLO, COL (MX)",-104.284125630077,Gate out empty,1,2,2019-03-31 12:59:00,-20.2140657,IQUIQUE,-70.1524646,Discharged,7,1
128,2,UACU4784844,42.84652777777778,2019-02-19 16:57:00,22.5580294,YANTIAN,114.2306697,Gate out empty,1,2,2019-04-03 13:16:00,-20.2140657,IQUIQUE,-70.1524646,Gate in empty,0,2
129,2,HLBU1434201,48.28680555555555,2019-02-20 09:00:00,28.6581723,TAIZHOU,121.4163876,Vessel departed,4,1,2019-04-09 15:53:00,-33.4377968,SANTIAGO DE CHILE,-70.6504451,Gate in empty,0,2
