container,carrier,timedelta,first_date,first_status,first_status_code,first_location,first_latitude,first_longitude,first_vehicle,last_date,last_status,last_status_code,last_location,last_latitude,last_longitude,last_vehicle
MRKU7106657,1,41.94305555555555,2019-02-19 13:56:00,Empty,1,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",31.8782976,120.5514595,2,2019-04-02 12:34:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU7328614,1,42.321527777777774,2019-02-19 16:30:00,Empty,1,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",31.8782976,120.5514595,2,2019-04-03 00:13:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU6984220,1,41.78263888888889,2019-02-19 14:49:00,Empty,1,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",31.8782976,120.5514595,2,2019-04-02 09:36:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU5629671,1,41.77638888888889,2019-02-19 17:12:00,Empty,1,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",31.8782976,120.5514595,2,2019-04-02 11:50:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU0234258,1,42.672222222222224,2019-02-18 19:39:00,Empty,1,"Zhangjiagang Yongjia Terminal
Zhangjiagang, Jiangsu, China",31.8782976,120.5514595,2,2019-04-02 11:47:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU9816120,1,63.90277777777778,2019-01-28 10:35:00,Gate in,2,"Jubail Terminal
Al Jubayl, Saudi Arabia",27.0006968,49.6532161,2,2019-04-02 08:15:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3303107,1,62.731944444444444,2019-01-29 10:17:00,Gate in,2,"Jubail Terminal
Al Jubayl, Saudi Arabia",27.0006968,49.6532161,2,2019-04-02 03:51:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MIEU3018619,1,63.052083333333336,2019-01-29 02:25:00,Gate in,2,"Jubail Terminal
Al Jubayl, Saudi Arabia",27.0006968,49.6532161,2,2019-04-02 03:40:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU8921141,1,62.765972222222224,2019-01-29 09:29:00,Gate in,2,"Jubail Terminal
Al Jubayl, Saudi Arabia",27.0006968,49.6532161,2,2019-04-02 03:52:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU6598791,1,62.71597222222222,2019-01-29 10:38:00,Gate in,2,"Jubail Terminal
Al Jubayl, Saudi Arabia",27.0006968,49.6532161,2,2019-04-02 03:49:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3280911,1,46.78680555555555,2019-02-14 13:24:00,Gate in,2,"Nutep Port Terminal, JSC
Novorossiysk, Russia",44.7239578,37.7690711,2,2019-04-02 08:17:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU8121682,1,63.725,2019-01-29 16:36:00,Empty,1,"Jebel Ali Terminal 2
Jebel Ali, United Arab Emirates",25.0287816,55.1238225,2,2019-04-03 10:00:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
GATU1344144,1,63.65555555555556,2019-01-29 15:08:00,Empty,1,"Jebel Ali Terminal 2
Jebel Ali, United Arab Emirates",25.0287816,55.1238225,2,2019-04-03 06:52:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TEMU1536713,1,63.70902777777778,2019-01-29 16:12:00,Empty,1,"Jebel Ali Terminal 2
Jebel Ali, United Arab Emirates",25.0287816,55.1238225,2,2019-04-03 09:13:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU0412341,1,64.4486111111111,2019-01-27 21:33:00,Empty,1,"Oman International Cont. Terminal
Sohar, Oman",24.3445577,56.7424766,2,2019-04-02 08:19:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3842916,1,67.96805555555555,2019-01-24 16:50:00,Stuffing,0,"HBX Empty Container Depot
Apapa, Nigeria",6.445187,3.36837316794241,0,2019-04-02 16:04:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3591768,1,35.55555555555556,2019-02-25 19:04:00,Empty,1,"SERVICIOS AUXIL MARITIMOS - SAM
Algeciras, Spain",36.1310804,-5.4487055,2,2019-04-02 08:24:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3523974,1,45.72083333333333,2019-02-15 14:38:00,Empty,1,"NOATUM VALENCIA
Valencia, Spain",39.4699014,-0.3759513,2,2019-04-02 07:56:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TGHU0817873,1,57.71180555555556,2019-02-04 15:55:00,Empty,1,"Rotem RT
Arad, Israel",31.2612199,35.214581,2,2019-04-03 09:00:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU0084477,1,57.74305555555556,2019-02-04 15:55:00,Empty,1,"Rotem RT
Arad, Israel",31.2612199,35.214581,2,2019-04-03 09:45:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU8980519,1,48.75763888888889,2019-02-12 12:40:00,Gate in,2,"Haifa port Terminal
Haifa, Israel",32.8191218,34.9983856,2,2019-04-02 06:51:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3544146,1,34.609722222222224,2019-02-27 18:04:00,Empty,1,"SERVICIOS AUXIL MARITIMOS - SAM
Algeciras, Spain",36.1310804,-5.4487055,2,2019-04-03 08:42:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3973020,1,34.83958333333333,2019-02-27 14:17:00,Empty,1,"SERVICIOS AUXIL MARITIMOS - SAM
Algeciras, Spain",36.1310804,-5.4487055,2,2019-04-03 10:26:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU2666882,1,49.94583333333333,2019-02-11 09:58:00,Empty,1,"Global Maritime Services Ltd
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 08:40:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU9408321,1,50.02152777777778,2019-02-11 11:52:00,Empty,1,"Global Maritime Services Ltd
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 12:23:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU3286383,1,50.392361111111114,2019-02-11 01:38:00,Empty,1,"Global Maritime Services Ltd
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 11:03:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TGHU1959430,1,50.46597222222222,2019-02-10 21:27:00,Gate in,2,"Port of Varna PLC
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 08:38:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
PONU0962653,1,50.25486111111111,2019-02-10 22:54:00,Gate in,2,"Port of Varna PLC
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 05:01:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU9553459,1,50.41319444444444,2019-02-10 22:39:00,Empty,1,"Global Maritime Services Ltd
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 08:34:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU4394309,1,50.18055555555556,2019-02-10 23:27:00,Empty,1,"Global Maritime Services Ltd
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 03:47:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TEMU1331713,1,50.38125,2019-02-11 00:32:00,Empty,1,"Global Maritime Services Ltd
Varna, Bulgaria",43.2069025,27.9150855,2,2019-04-02 09:41:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TEMU5135093,1,33.87847222222222,2019-02-27 17:07:00,Empty,1,"MRS Pernis depot
Rotterdam, Zuid-Holland, Netherlands",51.9228934,4.4631786,2,2019-04-02 14:12:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU0138552,1,32.75486111111111,2019-02-28 14:38:00,Empty,1,"MRS Pernis depot
Rotterdam, Zuid-Holland, Netherlands",51.9228934,4.4631786,2,2019-04-02 08:45:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU3387985,1,63.48888888888889,2019-01-28 23:04:00,Empty,1,"UNICORN MARINE SERVICES ANNEX YARD
Jawaharlal Nehru, MAHARASHTRA, India",18.9470339,72.952661,2,2019-04-02 10:48:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU6399233,1,37.94375,2019-02-27 10:49:00,Empty,1,"RRT Duisburg Gateway
Duisburg, North Rhein-Westphalia, Germany",51.434999,6.759562,2,2019-04-06 09:28:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3680818,1,32.19097222222222,2019-03-01 10:07:00,Gate out,8,"Tobishima Minami Terminal 93/94
Nagoya, Aichi, Japan",35.15792,136.90448,2,2019-04-02 14:42:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3642839,1,35.87083333333333,2019-02-25 13:55:00,Empty,1,"Nagoya Off Dock Depot
Nagoya, Aichi, Japan",35.15792,136.90448,2,2019-04-02 10:49:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU4336548,1,32.15972222222222,2019-03-01 08:25:00,Empty,1,"Maersk Yokohama Terminal
Yokohama, Kanagawa, Japan",35.444991,139.636768,2,2019-04-02 12:15:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3036295,1,32.147222222222226,2019-03-01 08:38:00,Empty,1,"Maersk Yokohama Terminal
Yokohama, Kanagawa, Japan",35.444991,139.636768,2,2019-04-02 12:10:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU0253880,1,40.71736111111111,2019-02-20 15:40:00,Empty,1,"Shanghai Donghwa No.5 Depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-02 08:53:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU8107386,1,40.790277777777774,2019-02-20 13:56:00,Empty,1,"Shanghai Dewell 4 Depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-02 08:54:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU0126464,1,40.87222222222222,2019-02-20 13:55:00,Empty,1,"Shanghai Dewell 4 Depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-02 10:51:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TGHU1818410,1,40.584722222222226,2019-02-21 10:07:00,Empty,1,"Shanghai Dewell No 8 Depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-03 00:09:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU9397320,1,39.545138888888886,2019-02-21 19:42:00,Empty,1,"YANGSHAN, SGH GUANDONG TERMINAL
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-02 08:47:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU1066500,1,40.357638888888886,2019-02-21 06:37:00,Empty,1,"Shanghai Donghwa No.3 depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-02 15:12:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU7238123,1,39.517361111111114,2019-02-21 22:33:00,Empty,1,"Shanghai Dewell No 8 Depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-02 10:58:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3283361,1,43.047222222222224,2019-02-18 09:18:00,Empty,1,"Hefei terminal
Hefei, Anhui, China",31.8228094,117.2218033,2,2019-04-02 10:26:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU7696513,1,41.03333333333333,2019-02-20 08:23:00,Empty,1,"Ningbo CIMC Container Co., Ltd.
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 09:11:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU6038360,1,40.16041666666667,2019-02-21 09:56:00,Empty,1,"Beilun Container Terminal Phase 4
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 13:47:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TGHU4871363,1,40.22708333333333,2019-02-21 10:37:00,Empty,1,"Beilun Container Terminal Phase 4
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 16:04:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
CLHU4611798,1,40.96944444444444,2019-02-20 08:42:00,Empty,1,"Beilun Container Terminal Phase 3
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 07:58:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TGHU2557688,1,40.921527777777776,2019-02-20 11:10:00,Empty,1,"NIngbo Beilun Donghwa Cont. Transp.
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 09:17:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU6740777,1,40.56458333333333,2019-02-21 00:14:00,Empty,1,"Beilun Container Terminal Phase 4
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 13:47:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU1487558,1,40.84513888888889,2019-02-20 11:55:00,Empty,1,"Ningbo CIMC Container Co., Ltd.
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 08:12:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
PONU1806887,1,40.96041666666667,2019-02-20 09:06:00,Empty,1,"Beilun Container Terminal Phase 4
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 08:09:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU5471879,1,40.06527777777778,2019-02-21 09:37:00,Empty,1,"Ningbo CIMC Container Co., Ltd.
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 11:11:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
TGHU1459440,1,40.15347222222222,2019-02-21 07:32:00,Empty,1,"Ningbo Hongda Cont Storage & Trans
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 11:13:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3164104,1,39.104166666666664,2019-02-22 07:31:00,Empty,1,"Ningbo Xinsanly Reefer-Container
Ningbo, Zhejiang, China",29.8622194,121.6203873,2,2019-04-02 10:01:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU0085262,1,39.865972222222226,2019-02-21 08:53:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-02 05:40:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU5935265,1,43.297222222222224,2019-02-19 13:51:00,Empty,1,"Qingdao Port Co.logistics Branch
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-03 20:59:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3112775,1,43.875,2019-02-19 10:55:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-04 07:55:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWMU6388558,1,41.78055555555556,2019-02-19 09:02:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-02 03:46:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3270282,1,68.60277777777777,2019-01-30 16:00:00,Empty,1,"Dalian Jilong Logistics Company Ltd
Dalian, Liaoning, China",38.920716,121.6388678,2,2019-04-09 06:28:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWCU6706520,1,71.83472222222223,2019-01-28 09:50:00,Empty,1,"Dalian Jilong Logistics Company Ltd
Dalian, Liaoning, China",38.920716,121.6388678,2,2019-04-10 05:52:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3280526,1,47.14652777777778,2019-02-14 08:31:00,Empty,1,"Tianjin Zhenhua Int. Trans. Co. LTD
Xingang, Tianjin, China",39.0449066,117.7407041,2,2019-04-02 12:02:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
PONU0304755,1,41.12569444444444,2019-02-20 08:17:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-02 11:18:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU6828505,1,42.70902777777778,2019-02-20 15:41:00,Empty,1,"Qingdao Port Co.logistics Branch
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-04 08:42:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU0573142,1,45.62569444444444,2019-02-17 19:09:00,Empty,1,"Xingang, Gold Lion Minmetals Servic
Xingang, Tianjin, China",39.0449066,117.7407041,2,2019-04-04 10:10:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU1843392,1,45.13055555555555,2019-02-18 07:03:00,Empty,1,"Xingang, Gold Lion Minmetals Servic
Xingang, Tianjin, China",39.0449066,117.7407041,2,2019-04-04 10:11:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU6311750,1,66.22777777777777,2019-01-26 03:03:00,Gate in,2,"Apapa Port
Apapa, Nigeria",6.445187,3.36837316794241,2,2019-04-02 08:31:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU1950282,1,82.56111111111112,2019-01-13 17:05:00,Empty,1,"Fishing Port of Ilyichevsk
Chornomorsk, Ukraine",46.32991285,30.6319557045584,2,2019-04-06 06:33:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU8355954,1,82.55277777777778,2019-01-13 17:05:00,Empty,1,"Fishing Port of Ilyichevsk
Chornomorsk, Ukraine",46.32991285,30.6319557045584,2,2019-04-06 06:21:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3367550,1,82.55486111111111,2019-01-13 17:05:00,Empty,1,"Fishing Port of Ilyichevsk
Chornomorsk, Ukraine",46.32991285,30.6319557045584,2,2019-04-06 06:24:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU3895285,1,63.82013888888889,2019-01-28 13:15:00,Gate out,8,"Adani Hazira CFS
Hazira, GUJARAT, India",21.0956055,72.6466021,2,2019-04-02 08:56:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3903064,1,84.15763888888888,2019-01-08 05:11:00,Empty,1,"Hazira Container Yard
Hazira, GUJARAT, India",21.0956055,72.6466021,2,2019-04-02 08:58:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRSU3522176,1,63.78055555555556,2019-01-28 14:00:00,Gate in,2,"Adani Hazira Port Pvt. Ltd
Hazira, GUJARAT, India",21.0956055,72.6466021,2,2019-04-02 08:44:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3233545,1,47.86527777777778,2019-02-14 09:56:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 06:42:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
PONU4958651,1,50.65416666666667,2019-02-11 17:30:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 09:12:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU0035485,1,50.075694444444444,2019-02-12 11:19:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 13:08:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSWU0017735,1,49.78541666666667,2019-02-12 17:15:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 12:06:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWCU6807417,1,47.889583333333334,2019-02-14 09:13:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 06:34:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3325873,1,50.015972222222224,2019-02-12 11:32:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 11:55:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSWU0021859,1,48.65069444444445,2019-02-13 19:21:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 10:58:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
PONU4951390,1,51.24722222222222,2019-02-12 11:22:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-04 17:18:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU9045020,1,49.985416666666666,2019-02-12 10:37:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 10:16:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MNBU3016724,1,48.08611111111111,2019-02-14 09:57:00,Empty,1,"TRANSGLOBAL VIGO
Vigo, Spain",42.2376602,-8.7247205,2,2019-04-03 12:01:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWMU6323222,1,47.576388888888886,2019-02-14 17:31:00,Empty,1,"Depot Perez Torres Marin
Marin, Spain",42.3922393,-8.7029421,2,2019-04-03 07:21:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWCU5211790,1,44.052083333333336,2019-02-18 10:10:00,Empty,1,"Depot Perez Torres Marin
Marin, Spain",42.3922393,-8.7029421,2,2019-04-03 11:25:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSWU9085598,1,43.93402777777778,2019-02-18 10:12:00,Empty,1,"Depot Perez Torres Marin
Marin, Spain",42.3922393,-8.7029421,2,2019-04-03 08:37:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWMU6424721,1,47.85,2019-02-14 16:25:00,Empty,1,"Depot Perez Torres Marin
Marin, Spain",42.3922393,-8.7029421,2,2019-04-03 12:49:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSWU1031086,1,43.986111111111114,2019-02-18 12:05:00,Empty,1,"Depot Perez Torres Marin
Marin, Spain",42.3922393,-8.7029421,2,2019-04-03 11:45:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MWMU6391910,1,44.015277777777776,2019-02-18 11:13:00,Empty,1,"Depot Perez Torres Marin
Marin, Spain",42.3922393,-8.7029421,2,2019-04-03 11:35:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU8520576,1,53.46805555555556,2019-02-07 23:00:00,Empty,1,"Dnyaneshwar Shipping Services
Jawaharlal Nehru, MAHARASHTRA, India",18.9470339,72.952661,2,2019-04-02 10:14:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU0999415,1,53.74791666666667,2019-02-09 01:30:00,Empty,1,"Dnyaneshwar Shipping Services
Jawaharlal Nehru, MAHARASHTRA, India",18.9470339,72.952661,2,2019-04-03 19:27:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSWU9072815,1,42.74305555555556,2019-02-18 19:21:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-02 13:11:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU6967077,1,43.06875,2019-02-18 10:22:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-02 12:01:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MRKU0596064,1,43.08125,2019-02-18 10:21:00,Empty,1,"Smart International Logistics Co
Qingdao, Shandong, China",36.0895093,120.3497193,2,2019-04-02 12:18:00,Gate out,8,"APM Terminals in Callao Port
Callao, Peru",-12.066667,-77.15,2
MSKU7241387,1,53.55486111111111,2019-02-20 19:46:00,Empty,1,"Shanghai Dewell No 8 Depot
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-15 09:05:00,Gate out,8,"San Vincente Trm Int. (SVTI)
San Vicente, Chile",-34.4392675,-71.07679,2
MRKU5795201,1,57.1125,2019-02-13 13:41:00,Empty,1,"Zhangjiagang SunWill Container Co.
Zhangjiagang, Jiangsu, China",31.8782976,120.5514595,2,2019-04-11 16:23:00,Gate out,8,"San Vincente Trm Int. (SVTI)
San Vicente, Chile",-34.4392675,-71.07679,2
MSKU7531452,1,51.394444444444446,2019-02-21 08:18:00,Empty,1,"Shanghai East Container Terminal
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-13 17:46:00,Gate out,8,"San Vincente Trm Int. (SVTI)
San Vicente, Chile",-34.4392675,-71.07679,2
MSKU7339291,1,51.56388888888889,2019-02-21 04:20:00,Empty,1,"Shanghai East Container Terminal
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-13 17:52:00,Gate out,8,"San Vincente Trm Int. (SVTI)
San Vicente, Chile",-34.4392675,-71.07679,2
MSKU2284869,1,51.395833333333336,2019-02-21 08:18:00,Empty,1,"Shanghai East Container Terminal
Shanghai, Shanghai, China",31.2253441,121.4888922,2,2019-04-13 17:48:00,Gate out,8,"San Vincente Trm Int. (SVTI)
San Vicente, Chile",-34.4392675,-71.07679,2
