container,carrier,timedelta,first_date,first_status,first_status_code,first_location,first_latitude,first_longitude,first_vehicle,last_date,last_status,last_status_code,last_location,last_latitude,last_longitude,last_vehicle
TGHU0538924,2,38.03402777777778,2019-03-05 16:21:00,Gate out empty,1,"ESCOBEDO, NLE",25.7988451,-100.3728334,2,2019-04-12 17:10:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5989812,2,20.341666666666665,2019-03-12 04:33:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-01 12:45:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGHU6111924,2,58.90416666666667,2019-01-29 18:07:00,Gate out empty,1,CHITTAGONG,22.3307998,91.8412863,2,2019-03-29 15:49:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU1218814,2,58.64930555555556,2019-01-29 18:01:00,Gate out empty,1,CHITTAGONG,22.3307998,91.8412863,2,2019-03-29 09:36:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU8347810,2,56.31180555555556,2019-01-31 18:04:00,Gate out empty,1,CHITTAGONG,22.3307998,91.8412863,2,2019-03-29 01:33:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU6408049,2,56.93055555555556,2019-01-31 18:03:00,Gate out empty,1,CHITTAGONG,22.3307998,91.8412863,2,2019-03-29 16:23:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU8417728,2,56.93819444444444,2019-01-31 18:05:00,Gate out empty,1,CHITTAGONG,22.3307998,91.8412863,2,2019-03-29 16:36:00,Departure from,8,CALLAO,-12.066667,-77.15,2
CLHU9099869,2,38.10625,2019-02-27 07:39:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-06 10:12:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU1764330,2,9.57013888888889,2019-04-01 15:41:00,Gate out empty,1,CALLAO,-12.066667,-77.15,2,2019-04-11 05:22:00,Departure from,8,BUENAVENTURA,30.18890305,-107.095574065611,2
HLXU3502703,2,48.75416666666667,2019-02-15 17:11:00,Gate out empty,1,JIANGMEN,22.5766294,113.079047,2,2019-04-05 11:17:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU8105432,2,52.859027777777776,2019-02-04 16:11:00,Gate out empty,1,LAEM CHABANG,13.0970555,100.9152266,2,2019-03-29 12:48:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3762033,2,56.740972222222226,2019-02-12 15:02:00,Gate out empty,1,BANGKOK,13.7538929,100.8160803,2,2019-04-10 08:49:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3007443,2,62.13611111111111,2019-01-31 10:43:00,Gate out empty,1,LIANYUNGANG,34.6092633,119.1695305,2,2019-04-03 13:59:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3333281,2,62.041666666666664,2019-01-31 10:24:00,Gate out empty,1,LIANYUNGANG,34.6092633,119.1695305,2,2019-04-03 11:24:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1638210,2,28.85763888888889,2019-03-05 13:32:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-03 10:07:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGBU5867896,2,34.81805555555555,2019-03-05 13:31:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-09 09:09:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HAMU1198770,2,20.100694444444443,2019-03-09 13:07:00,Gate out empty,1,"MANZANILLO, COL (MX)",19.12765695,-104.284125630077,2,2019-03-29 15:32:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU9106981,2,25.792361111111113,2019-03-08 19:38:00,Gate out empty,1,"MANZANILLO, COL (MX)",19.12765695,-104.284125630077,2,2019-04-03 14:39:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HAMU1321308,2,27.834722222222222,2019-03-12 12:40:00,Gate out empty,1,"QUERETARO, QUE",20.5878372,-100.3879904,2,2019-04-09 08:42:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU9162922,2,25.792361111111113,2019-03-08 19:41:00,Gate out empty,1,"MANZANILLO, COL (MX)",19.12765695,-104.284125630077,2,2019-04-03 14:42:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1379439,2,45.91180555555555,2019-02-22 12:43:00,Departure from,8,"MAZATLAN, SIN",23.2313053,-106.4153144,2,2019-04-09 10:36:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5524862,2,45.764583333333334,2019-02-11 13:12:00,Gate out empty,1,"OAKLAND, CA",44.4521637,-64.3551639,2,2019-03-29 07:33:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU1077420,2,41.57361111111111,2019-02-20 17:54:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-03 07:40:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3204226,2,42.63611111111111,2019-02-20 16:37:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-04 07:53:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3237873,2,35.82083333333333,2019-02-26 12:02:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-03 07:44:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3259893,2,40.704861111111114,2019-02-21 19:18:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-03 12:13:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3347905,2,39.80277777777778,2019-02-22 17:09:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-03 12:25:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3392083,2,45.02847222222222,2019-02-20 12:42:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-06 13:23:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TEMU5450990,2,42.65,2019-02-21 16:46:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-05 08:22:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGHU3790272,2,39.53472222222222,2019-02-21 19:18:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-02 08:08:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3411614,2,43.113194444444446,2019-02-20 12:42:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-04 15:25:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3452866,2,46.87222222222222,2019-02-22 16:47:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-10 13:43:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3692614,2,42.60347222222222,2019-02-22 18:05:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-06 08:34:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3788803,2,41.63125,2019-02-20 16:50:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-03 07:59:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3905772,2,40.109027777777776,2019-02-22 15:43:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-03 18:20:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3951839,2,40.920833333333334,2019-02-22 15:43:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-04 13:49:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU3159894,2,37.87986111111111,2019-02-22 19:42:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-01 16:49:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3461754,2,34.84861111111111,2019-02-22 19:47:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-03-29 16:09:00,Departure from,8,CALLAO,-12.066667,-77.15,2
TEMU1467910,2,34.053472222222226,2019-02-22 20:05:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-03-28 21:22:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3405102,2,46.17638888888889,2019-02-24 09:52:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-11 14:06:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1880121,2,37.138888888888886,2019-02-19 20:29:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-03-28 23:49:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU6577178,2,46.15902777777778,2019-02-25 12:34:00,Arrival in,2,BUSAN,35.1799528,129.0752365,2,2019-04-12 16:23:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU6461594,2,30.81875,2019-02-26 10:28:00,Arrival in,2,BUSAN,35.1799528,129.0752365,2,2019-03-29 06:07:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU3374011,2,55.0,2019-02-13 16:18:00,Gate out empty,1,QINZHOU,21.9647384,108.6209024,2,2019-04-09 16:18:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3566880,2,54.84236111111111,2019-02-13 16:25:00,Gate out empty,1,QINZHOU,21.9647384,108.6209024,2,2019-04-09 12:38:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3787601,2,54.136805555555554,2019-02-14 09:37:00,Gate out empty,1,QINZHOU,21.9647384,108.6209024,2,2019-04-09 12:54:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU1802425,2,55.69097222222222,2019-02-15 16:39:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-12 09:14:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
FSCU5670323,2,34.259027777777774,2019-02-26 09:24:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-01 15:37:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU9214245,2,33.922916666666666,2019-02-27 16:08:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-02 14:17:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGHU0466640,2,57.71805555555556,2019-02-07 16:04:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-06 09:18:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3546163,2,60.78333333333333,2019-02-08 13:58:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-10 08:46:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3691789,2,63.67986111111111,2019-02-06 16:21:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-11 08:40:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3875132,2,43.81319444444444,2019-02-27 13:28:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-12 08:59:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
XINU1143326,2,44.69583333333333,2019-02-20 16:32:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-06 09:14:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU1709713,2,50.31388888888889,2019-02-20 09:22:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-11 16:54:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU1772228,2,44.99583333333333,2019-02-20 09:22:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-06 09:16:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3960569,2,62.00694444444444,2019-02-07 08:37:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-10 08:47:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU5115073,2,32.12986111111111,2019-02-28 08:35:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-01 11:42:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TEMU1907199,2,31.749305555555555,2019-02-25 08:02:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-03-29 02:01:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3591223,2,45.75972222222222,2019-02-19 17:04:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-04-06 11:18:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU8486112,2,34.36527777777778,2019-02-22 22:42:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-03-29 07:28:00,Departure from,8,CALLAO,-12.066667,-77.15,2
CPSU1830643,2,36.47152777777778,2019-02-20 18:56:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-03-29 06:15:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU5182682,2,36.826388888888886,2019-02-20 20:06:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-03-29 15:56:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU5039614,2,36.87013888888889,2019-02-20 18:41:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-03-29 15:34:00,Departure from,8,CALLAO,-12.066667,-77.15,2
FSCU8424283,2,54.75,2019-02-17 16:40:00,Gate out empty,1,TAICANG,31.4590371,121.1264772,2,2019-04-13 10:40:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8380172,2,39.19166666666667,2019-02-17 18:06:00,Gate out empty,1,TAICANG,31.4590371,121.1264772,2,2019-03-28 22:42:00,Departure from,8,CALLAO,-12.066667,-77.15,2
TEMU7885250,2,52.40138888888889,2019-02-18 06:01:00,Gate out empty,1,TAICANG,31.4590371,121.1264772,2,2019-04-11 15:39:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TEMU1864646,2,48.02152777777778,2019-02-21 12:06:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-10 12:37:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3382450,2,50.28541666666667,2019-02-21 10:12:00,Gate out empty,1,"DELTA, BC",49.0846258,-123.0579384,2,2019-04-12 17:03:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HAMU1132562,2,28.933333333333334,2019-02-28 16:07:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-03-29 14:31:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3357160,2,28.922916666666666,2019-02-28 16:14:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-03-29 14:23:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU4121815,2,28.804861111111112,2019-02-28 12:25:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-03-29 07:44:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU1099042,2,39.44236111111111,2019-03-01 06:25:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-09 17:02:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3503691,2,28.06736111111111,2019-03-01 14:19:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-03-29 15:56:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU3700345,2,27.990277777777777,2019-03-01 14:21:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-03-29 14:07:00,Departure from,8,CALLAO,-12.066667,-77.15,2
CPSU1718464,2,36.05416666666667,2019-03-05 14:29:00,Gate out empty,1,"DELTA, BC",49.0846258,-123.0579384,2,2019-04-10 15:47:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU1357930,2,35.25138888888889,2019-03-06 09:48:00,Gate out empty,1,"DELTA, BC",49.0846258,-123.0579384,2,2019-04-10 15:50:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3756956,2,49.918055555555554,2019-02-14 14:00:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-05 12:02:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGBU2617553,2,51.37569444444444,2019-02-19 11:27:00,Gate out empty,1,"DELTA, BC",49.0846258,-123.0579384,2,2019-04-11 20:28:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU1840849,2,36.138888888888886,2019-02-26 14:06:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-03 17:26:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8441679,2,36.240972222222226,2019-02-26 11:25:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-03 17:12:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8583821,2,34.12847222222222,2019-02-26 13:41:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-01 16:46:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5669249,2,36.199305555555554,2019-02-26 12:19:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-03 17:06:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5945265,2,36.236111111111114,2019-02-26 11:13:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-03 16:53:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU6018642,2,34.37847222222222,2019-02-26 11:05:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-01 20:10:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
FSCU9919775,2,42.21111111111111,2019-02-27 11:55:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-10 16:59:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU2136161,2,44.1625,2019-02-25 14:33:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-10 18:27:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU2148959,2,40.321527777777774,2019-03-01 10:56:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-10 18:39:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5246226,2,41.3125,2019-03-01 10:56:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-11 18:26:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UASU1012453,2,42.298611111111114,2019-03-01 10:56:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-04-12 18:06:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU8317468,2,51.734027777777776,2019-02-17 20:53:00,Gate out empty,1,YANTIAN,22.5580294,114.2306697,2,2019-04-10 14:30:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU1703720,2,33.78402777777778,2019-03-08 19:52:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-11 14:41:00,Gate in empty,0,LA PAZ,-16.4956371,-68.1336346,1
UACU3872560,2,33.78541666666667,2019-03-08 19:51:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-11 14:42:00,Gate in empty,0,LA PAZ,-16.4956371,-68.1336346,1
UACU8434227,2,52.97847222222222,2019-02-14 17:09:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-08 16:38:00,Gate in empty,0,SAN ANTONIO,-33.5808615,-71.6132377,2
UACU3797620,2,41.03194444444444,2019-02-27 22:03:00,Gate out empty,1,"CUAUTITLAN IZCALLI, MEX",19.6577015,-99.2322829528613,2,2019-04-09 22:49:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLBU2359653,2,22.895138888888887,2019-03-12 19:18:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-04 16:47:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
FSCU7150362,2,34.548611111111114,2019-02-27 20:05:00,Gate out empty,1,"VILLA DE REYES, SLP",21.83475455,-101.004127276677,2,2019-04-03 09:15:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU8294172,2,28.37152777777778,2019-03-01 08:24:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-03-29 17:19:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
FSCU4768573,2,18.331944444444446,2019-03-30 08:57:00,Gate out empty,1,CALLAO,-12.066667,-77.15,2,2019-04-17 16:55:00,Gate in empty,0,ANTOFAGASTA,-23.6463741,-70.3980033,2
HLBU9240542,2,26.289583333333333,2019-03-06 11:05:00,Gate out empty,1,SAN JOSE,37.3361905,-121.8905833,2,2019-04-01 18:02:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8500494,2,25.56875,2019-03-08 20:52:00,Gate out empty,1,"AGUASCALIENTES, AGU",21.8475186,-102.305481910559,2,2019-04-03 10:31:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU1120949,2,38.09444444444444,2019-02-22 18:23:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-04-01 20:39:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGHU8341398,2,39.57013888888889,2019-02-21 19:04:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-04-02 08:45:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU5235273,2,36.80902777777778,2019-02-27 12:23:00,Gate out empty,1,BUSAN,35.1799528,129.0752365,2,2019-04-05 07:48:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU6691030,2,43.02291666666667,2019-02-15 10:55:00,Gate out empty,1,"VANCOUVER, BC",49.2608724,-123.1139529,2,2019-03-30 11:28:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU6698420,2,23.704166666666666,2019-03-05 18:59:00,Gate out empty,1,"MANZANILLO, COL (MX)",19.12765695,-104.284125630077,2,2019-03-29 11:53:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5608541,2,34.44305555555555,2019-02-28 22:36:00,Gate out empty,1,"MANZANILLO, COL (MX)",19.12765695,-104.284125630077,2,2019-04-04 09:14:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TGHU0568045,2,30.98611111111111,2019-02-27 07:58:00,Arrival in,2,BUSAN,35.1799528,129.0752365,2,2019-03-30 07:38:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HAMU1333470,2,36.671527777777776,2019-02-20 07:14:00,Gate out empty,1,NANJING,32.0609736,118.7916458,2,2019-03-28 23:21:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU5781304,2,28.403472222222224,2019-02-28 22:25:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-03-29 08:06:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU1482600,2,27.841666666666665,2019-03-01 14:31:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-03-29 10:43:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU8021629,2,27.830555555555556,2019-03-01 13:51:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-03-29 09:47:00,Departure from,8,CALLAO,-12.066667,-77.15,2
TEMU7403261,2,28.447222222222223,2019-02-28 22:22:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-03-29 09:06:00,Departure from,8,CALLAO,-12.066667,-77.15,2
TEMU7656700,2,28.443055555555556,2019-02-28 22:23:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-03-29 09:01:00,Departure from,8,CALLAO,-12.066667,-77.15,2
TGBU5903355,2,41.70763888888889,2019-02-28 22:22:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-04-11 15:21:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU5987698,2,31.694444444444443,2019-02-26 14:38:00,Arrival in,2,BUSAN,35.1799528,129.0752365,2,2019-03-30 07:18:00,Departure from,8,CALLAO,-12.066667,-77.15,2
TEMU1468075,2,31.594444444444445,2019-02-26 17:20:00,Arrival in,2,BUSAN,35.1799528,129.0752365,2,2019-03-30 07:36:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU1658752,2,32.94375,2019-02-25 09:30:00,Arrival in,2,BUSAN,35.1799528,129.0752365,2,2019-03-30 08:09:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU1622106,2,39.9375,2019-02-18 09:08:00,Gate out empty,1,NANJING,32.0609736,118.7916458,2,2019-03-30 07:38:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLXU6593179,2,45.64375,2019-02-12 15:53:00,Gate out empty,1,NANJING,32.0609736,118.7916458,2,2019-03-30 07:20:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU5527394,2,27.62638888888889,2019-03-08 03:31:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-04 18:33:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU2693020,2,45.58263888888889,2019-02-22 07:09:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-04-08 21:08:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU8165462,2,27.158333333333335,2019-03-05 18:56:00,Gate out empty,1,"GUADALAJARA, JAL",20.6720375,-103.3383962,2,2019-04-01 22:44:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
UACU3282899,2,30.550694444444446,2019-03-04 04:13:00,Gate out empty,1,MEXICO CITY,19.4326009,-99.1333416,2,2019-04-03 17:26:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
TEMU1461614,2,35.419444444444444,2019-02-22 05:49:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-03-29 15:53:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU9088379,2,39.16388888888889,2019-02-17 18:27:00,Gate out empty,1,TIANJIN XINGANG,39.0449066,117.7407041,2,2019-03-28 22:23:00,Departure from,8,CALLAO,-12.066667,-77.15,2
HLBU1812739,2,46.34513888888889,2019-02-21 23:46:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-04-09 08:03:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
HLXU3516646,2,44.477777777777774,2019-02-17 22:53:00,Gate out empty,1,TIANJIN XINGANG,39.0449066,117.7407041,2,2019-04-03 10:21:00,Gate in empty,0,CALLAO,-12.066667,-77.15,2
CPSU6480764,2,35.60625,2019-02-21 17:41:00,Gate out empty,1,SHANGHAI,31.2253441,121.4888922,2,2019-03-29 08:14:00,Departure from,8,CALLAO,-12.066667,-77.15,2
UACU8146133,2,38.111111111111114,2019-02-27 16:07:00,Gate out empty,1,"SEATTLE, WA",47.6038321,-122.3300624,2,2019-04-06 18:47:00,Departure from,8,VALPARAISO,-33.0458456,-71.6196749,2
TGHU9331141,2,51.22291666666667,2019-02-19 06:09:00,Gate out empty,1,YANTIAN,22.5580294,114.2306697,2,2019-04-11 11:30:00,Gate in empty,0,IQUIQUE,-20.2140657,-70.1524646,2
HLBU2082677,2,23.739583333333332,2019-03-07 19:14:00,Gate out empty,1,"MANZANILLO, COL (MX)",19.12765695,-104.284125630077,2,2019-03-31 12:59:00,Discharged,7,IQUIQUE,-20.2140657,-70.1524646,1
UACU4784844,2,42.84652777777778,2019-02-19 16:57:00,Gate out empty,1,YANTIAN,22.5580294,114.2306697,2,2019-04-03 13:16:00,Gate in empty,0,IQUIQUE,-20.2140657,-70.1524646,2
